temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
44.15,clear-night,0.81,8.78,Clear,39.66,993.95,7.98,0.11,1452481200,238,0.0024,38.66,0.07
43.71,clear-night,0.74,10.0,Clear,37.11,995.55,13.24,0.23,1452484800,264,0.0032,36.01,0.11
40.2,partly-cloudy-night,0.67,10.0,Partly Cloudy,31.92,997.12,15.55,0.31,1452488400,280,0.0035,30.24,0.12
37.99,partly-cloudy-night,0.63,10.0,Partly Cloudy,29.56,998.36,14.1,0.35,1452492000,291,0.0,26.37,0.0
36.36,clear-night,0.59,10.0,Clear,27.78,999.75,13.27,0.12,1452495600,286,0.0,23.54,0.0
35.07,partly-cloudy-night,0.55,10.0,Partly Cloudy,25.71,1001.02,14.46,0.31,1452499200,286,0.0,20.47,0.0
32.92,clear-night,0.53,9.95,Clear,23.41,1002.24,13.28,0.14,1452502800,292,0.0,17.6,0.0
30.77,clear-night,0.5,10.0,Clear,19.41,1003.64,16.71,0.0,1452506400,288,0.0,14.33,0.0
29.14,clear-night,0.49,10.0,Clear,18.07,1005.34,14.64,0.15,1452510000,290,0.0,12.48,0.0
28.09,clear-night,0.47,10.0,Clear,18.21,1006.44,11.28,0.07,1452513600,288,0.0,10.5,0.0
28.1,clear-day,0.47,9.89,Clear,17.77,1007.36,12.25,0.05,1452517200,282,0.0,10.7,0.0
28.71,clear-day,0.43,10.0,Clear,16.97,1008.36,16.09,0.13,1452520800,277,0.0,9.03,0.0
28.9,clear-day,0.4,10.0,Clear,17.2,1009.39,16.13,0.23,1452524400,277,0.0,7.81,0.0
29.07,clear-day,0.38,10.0,Clear,17.31,1009.76,16.44,0.23,1452528000,285,0.0,6.49,0.0
29.53,clear-day,0.35,10.0,Clear,18.53,1009.52,14.73,0.09,1452531600,280,0.0,5.45,0.0
29.91,partly-cloudy-day,0.35,10.0,Partly Cloudy,18.61,1009.77,15.83,0.27,1452535200,276,0.0,5.4,0.0
30.14,clear-day,0.34,9.95,Clear,19.1,1010.13,15.28,0.21,1452538800,282,0.0,5.1,0.0
29.27,clear-day,0.35,10.0,Clear,17.39,1010.93,16.91,0.18,1452542400,281,0.0,5.15,0.0
28.02,clear-day,0.37,10.0,Clear,17.13,1012.0,13.44,0.12,1452546000,284,0.0,4.94,0.0
26.31,clear-night,0.39,10.0,Clear,15.79,1013.41,11.68,0.12,1452549600,283,0.0,5.03,0.0
25.31,clear-night,0.41,10.0,Clear,15.99,1014.83,9.06,0.02,1452553200,280,0.0,4.71,0.0
24.47,clear-night,0.41,10.0,Clear,14.98,1016.01,9.05,0.0,1452556800,281,0.0,3.94,0.0
23.37,clear-night,0.43,10.0,Clear,13.58,1016.87,9.11,0.0,1452560400,279,0.0,4.25,0.0
22.39,clear-night,0.44,10.0,Clear,12.99,1017.38,8.22,0.0,1452564000,272,0.0,3.82,0.0
21.38,clear-night,0.46,10.0,Clear,14.07,1017.9,5.5,0.0,1452567600,273,0.0,3.98,0.0
20.44,clear-night,0.5,10.0,Clear,13.56,1018.36,4.94,0.0,1452571200,265,0.0,4.86,0.0
18.45,clear-night,0.58,10.0,Clear,11.27,1018.47,4.91,0.0,1452574800,247,0.0,6.35,0.0
18.45,clear-night,0.59,10.0,Clear,13.31,1018.51,3.4,0.07,1452578400,235,0.0,6.66,0.0
16.77,clear-night,0.67,10.0,Clear,16.77,1018.65,1.57,0.05,1452582000,180,0.0,7.73,0.0
16.56,clear-night,0.71,10.0,Clear,16.56,1018.77,2.31,0.05,1452585600,155,0.0,8.72,0.0
16.05,clear-night,0.75,10.0,Clear,16.05,1018.32,2.06,0.08,1452589200,200,0.0,9.48,0.0
15.69,clear-night,0.75,10.0,Clear,10.03,1018.39,3.48,0.02,1452592800,171,0.0,9.24,0.0
15.57,clear-night,0.76,9.95,Clear,15.57,1018.42,2.28,0.05,1452596400,166,0.0,9.48,0.0
16.47,clear-night,0.75,10.0,Clear,10.32,1018.03,3.87,0.07,1452600000,161,0.0,9.95,0.0
17.0,clear-day,0.74,9.89,Clear,17.0,1017.06,2.92,0.04,1452603600,138,0.0,10.09,0.0
21.82,clear-day,0.58,10.0,Clear,13.93,1016.41,6.19,0.06,1452607200,164,0.0,9.25,0.0
24.84,clear-day,0.49,10.0,Clear,16.86,1015.73,7.01,0.0,1452610800,157,0.0,8.26,0.0
27.3,clear-day,0.45,10.0,Clear,18.64,1014.14,8.75,0.12,1452614400,163,0.0,8.76,0.0
29.77,partly-cloudy-day,0.44,10.0,Partly Cloudy,20.99,1012.05,9.96,0.25,1452618000,167,0.0,10.48,0.0
31.5,partly-cloudy-day,0.44,10.0,Partly Cloudy,23.34,1010.25,9.56,0.55,1452621600,162,0.0,12.36,0.0
32.88,clear-day,0.45,10.0,Clear,25.04,1008.32,9.56,0.18,1452625200,161,0.0,14.1,0.0
33.33,partly-cloudy-day,0.52,8.74,Partly Cloudy,26.44,1006.89,8.05,0.31,1452628800,149,0.0,17.52,0.0
32.04,clear-day,0.69,5.11,Clear,26.3,1005.91,5.97,,1452632400,149,0.0,23.09,0.0
30.37,snow,0.89,1.72,Light Snow,27.39,1004.97,3.06,,1452636000,115,0.0072,27.42,0.35
29.98,snow,0.91,2.72,Light Snow,29.98,1004.22,1.02,,1452639600,130,0.0101,27.67,0.51
29.91,snow,0.89,4.47,Light Snow,29.91,1003.84,1.07,1.0,1452643200,190,0.008,27.13,0.41
29.24,snow,0.91,6.67,Light Snow,29.24,1003.23,1.57,0.31,1452646800,226,0.0068,27.06,0.33
27.59,snow,0.89,6.52,Flurries,24.01,1002.51,3.21,0.27,1452650400,233,0.0015,24.79,0.03
26.76,snow,0.88,7.34,Flurries,22.76,1001.86,3.43,0.26,1452654000,231,0.0015,23.81,0.03
24.96,clear-night,0.87,5.55,Clear,19.18,1001.37,4.65,0.15,1452657600,242,0.0011,21.69,0.01
24.23,partly-cloudy-night,0.84,4.51,Partly Cloudy,12.7,1002.01,12.62,0.28,1452661200,287,0.0,20.0,0.0
23.42,partly-cloudy-night,0.74,8.62,Partly Cloudy,11.47,1002.7,13.06,0.42,1452664800,294,0.0,16.29,0.0
23.14,clear-night,0.63,9.67,Clear,11.45,1003.61,12.37,0.14,1452668400,281,0.0,12.47,0.0
22.47,clear-night,0.6,9.95,Clear,10.22,1004.49,13.16,0.16,1452672000,269,0.0,10.83,0.0
22.56,clear-night,0.59,9.45,Clear,10.34,1005.06,13.15,0.07,1452675600,269,0.0,10.54,0.0
22.62,clear-night,0.59,9.56,Clear,9.66,1005.72,14.82,0.14,1452679200,274,0.0,10.52,0.0
22.7,clear-night,0.57,9.76,Clear,9.54,1006.39,15.32,0.08,1452682800,280,0.0,9.84,0.0
21.83,clear-night,0.59,8.58,Clear,9.1,1007.44,13.8,0.2,1452686400,280,0.0,9.83,0.0
21.88,clear-day,0.57,9.35,Clear,8.67,1008.57,14.92,0.03,1452690000,278,0.0,8.95,0.0
22.17,clear-day,0.54,8.76,Clear,8.73,1009.58,15.62,0.11,1452693600,277,0.0,8.26,0.0
22.96,partly-cloudy-day,0.51,8.92,Partly Cloudy,8.58,1010.2,18.67,0.27,1452697200,281,0.0,7.48,0.0
23.15,partly-cloudy-day,0.48,8.81,Partly Cloudy,8.68,1010.76,19.09,0.29,1452700800,288,0.0,6.3,0.0
23.82,partly-cloudy-day,0.44,8.88,Partly Cloudy,9.48,1011.04,19.33,0.28,1452704400,291,0.0,5.28,0.0
24.73,clear-day,0.42,9.22,Clear,10.97,1011.24,18.46,0.24,1452708000,288,0.0,5.14,0.0
24.29,clear-day,0.42,9.41,Clear,10.49,1011.35,18.17,0.15,1452711600,288,0.0,4.63,0.0
24.22,clear-day,0.42,9.56,Clear,11.0,1011.84,16.56,0.1,1452715200,287,0.0,4.42,0.0
22.88,clear-day,0.43,9.95,Clear,10.55,1012.39,13.55,0.08,1452718800,287,0.0,3.96,0.0
21.19,clear-night,0.44,10.0,Clear,9.69,1012.72,11.09,0.02,1452722400,290,0.0,2.77,0.0
19.58,clear-night,0.47,10.0,Clear,8.7,1013.48,9.42,0.03,1452726000,277,0.0,2.66,0.0
19.33,clear-night,0.49,10.0,Clear,9.24,1014.28,8.23,0.07,1452729600,272,0.0,3.26,0.0
18.11,clear-night,0.5,10.0,Clear,8.87,1014.45,6.87,0.05,1452733200,272,0.0,2.78,0.0
17.49,clear-night,0.54,10.0,Clear,8.66,1013.88,6.29,0.02,1452736800,271,0.0,3.81,0.0
17.48,clear-night,0.57,10.0,Clear,10.16,1013.77,4.89,0.04,1452740400,245,0.0,4.82,0.0
17.07,clear-night,0.61,10.0,Clear,10.06,1013.62,4.58,0.04,1452744000,245,0.0,5.84,0.0
15.42,clear-night,0.65,10.0,Clear,8.42,1013.41,4.36,0.09,1452747600,231,0.0,5.84,0.0
14.62,clear-night,0.68,10.0,Clear,7.4,1012.83,4.43,0.07,1452751200,226,0.0,6.02,0.0
14.72,clear-night,0.68,10.0,Clear,6.69,1012.89,5.08,0.09,1452754800,217,0.0,6.02,0.0
15.33,clear-night,0.67,10.0,Clear,7.73,1012.67,4.8,0.04,1452758400,213,0.0,6.44,0.0
16.0,clear-night,0.66,10.0,Clear,10.12,1012.08,3.65,0.22,1452762000,217,0.0,6.83,0.0
16.77,clear-night,0.66,9.73,Clear,9.48,1011.97,4.76,0.21,1452765600,220,0.0,7.39,0.0
17.16,partly-cloudy-night,0.67,8.59,Partly Cloudy,9.12,1012.13,5.46,0.31,1452769200,214,0.0,8.06,0.0
17.66,partly-cloudy-night,0.67,8.08,Mostly Cloudy,9.67,1012.28,5.5,0.67,1452772800,213,0.0,8.59,0.0
17.52,clear-day,0.72,7.31,Clear,9.29,1012.48,5.7,0.0,1452776400,224,0.0,9.94,0.0
18.36,clear-day,0.71,7.79,Clear,9.58,1012.69,6.42,0.05,1452780000,222,0.0,10.6,0.0
20.36,clear-day,0.66,9.83,Clear,10.67,1012.7,8.0,0.22,1452783600,233,0.0,10.76,0.0
22.81,partly-cloudy-day,0.59,9.97,Partly Cloudy,13.44,1012.15,8.3,0.25,1452787200,251,0.0,10.52,0.0
24.53,clear-day,0.55,9.88,Clear,14.65,1011.36,9.69,0.18,1452790800,273,0.0,10.52,0.0
26.03,clear-day,0.51,10.0,Clear,18.8,1010.49,6.37,0.09,1452794400,271,0.0,10.59,0.0
27.76,clear-day,0.49,10.0,Clear,18.93,1010.58,9.2,0.18,1452798000,289,0.0,11.33,0.0
28.07,clear-day,0.49,10.0,Clear,18.81,1011.27,10.09,0.22,1452801600,272,0.0,11.4,0.0
27.69,clear-day,0.5,10.0,Clear,20.05,1011.87,7.36,0.18,1452805200,270,0.0,11.44,0.0
26.32,clear-night,0.54,10.0,Clear,20.15,1012.66,5.25,0.05,1452808800,246,0.0,11.84,0.0
24.13,clear-night,0.62,10.0,Clear,18.22,1013.61,4.65,0.06,1452812400,213,0.0,12.88,0.0
23.58,clear-night,0.64,10.0,Clear,19.75,1014.35,3.03,0.24,1452816000,230,0.0,13.09,0.0
22.19,clear-night,0.69,10.0,Clear,17.78,1014.65,3.27,0.1,1452819600,199,0.0,13.69,0.0
21.0,clear-night,0.72,9.95,Clear,15.71,1014.97,3.76,0.14,1452823200,225,0.0,13.38,0.0
21.04,clear-night,0.75,9.95,Clear,21.04,1015.48,2.67,0.07,1452826800,236,0.0,14.43,0.0
22.33,clear-night,0.77,9.95,Clear,22.33,1015.02,2.15,0.18,1452830400,261,0.0,16.13,0.0
22.38,clear-night,0.77,9.9,Clear,16.17,1014.85,4.64,0.0,1452834000,219,0.0,16.4,0.0
23.21,partly-cloudy-night,0.77,9.8,Partly Cloudy,23.21,1014.54,1.61,0.48,1452837600,13,0.0,17.17,0.0
23.68,clear-night,0.78,9.79,Clear,23.68,1014.8,1.58,,1452841200,197,0.0,17.72,0.0
23.68,partly-cloudy-night,0.78,9.9,Partly Cloudy,23.68,1014.94,2.04,0.31,1452844800,225,0.0,17.75,0.0
22.61,clear-night,0.8,9.9,Clear,22.61,1015.04,0.93,0.03,1452848400,231,0.0,17.51,0.0
21.7,clear-night,0.83,9.9,Clear,21.7,1015.15,1.42,0.0,1452852000,2,0.0,17.34,0.0
22.75,clear-night,0.81,9.79,Clear,22.75,1015.39,0.92,0.14,1452855600,297,0.0,17.86,0.0
24.59,cloudy,0.79,9.85,Overcast,24.59,1015.65,0.97,1.0,1452859200,131,0.0,19.13,0.0
25.3,clear-day,0.78,9.79,Clear,25.3,1015.43,1.83,,1452862800,127,0.0,19.43,0.0
26.91,clear-day,0.75,9.79,Clear,26.91,1015.69,1.13,,1452866400,24,0.0,19.96,0.0
29.01,clear-day,0.7,9.85,Clear,25.29,1015.35,3.46,,1452870000,32,0.0,20.63,0.0
32.69,clear-day,0.64,9.81,Clear,32.69,1014.24,0.73,0.16,1452873600,43,0.0,21.75,0.0
35.19,partly-cloudy-day,0.6,9.87,Partly Cloudy,35.19,1013.71,2.48,0.31,1452877200,151,0.0,22.63,0.0
36.97,partly-cloudy-day,0.58,10.0,Partly Cloudy,36.97,1012.43,2.37,0.25,1452880800,72,0.0,23.65,0.0
38.57,clear-day,0.58,10.0,Clear,36.44,1011.34,3.26,0.06,1452884400,48,0.0,24.98,0.0
38.82,clear-day,0.59,10.0,Clear,38.82,1011.26,2.34,0.04,1452888000,60,0.0,25.62,0.0
37.41,clear-day,0.61,10.0,Clear,35.18,1011.09,3.21,0.1,1452891600,84,0.0,25.16,0.0
35.97,clear-night,0.65,10.0,Clear,31.94,1010.11,4.76,0.0,1452895200,64,0.0,25.36,0.0
36.17,partly-cloudy-night,0.68,10.0,Partly Cloudy,32.28,1011.06,4.66,0.31,1452898800,56,0.0,26.62,0.0
35.73,partly-cloudy-night,0.7,10.0,Partly Cloudy,32.07,1010.73,4.32,0.3,1452902400,64,0.0,26.9,0.0
35.16,clear-night,0.73,10.0,Clear,30.7,1010.03,5.09,0.18,1452906000,52,0.0,27.38,0.0
34.83,clear-night,0.75,9.84,Clear,31.45,1008.49,3.9,0.11,1452909600,49,0.0,27.61,0.0
34.83,clear-night,0.78,8.68,Clear,30.68,1007.04,4.69,0.0,1452913200,35,0.0,28.79,0.0
34.23,clear-night,0.82,8.06,Clear,30.25,1005.78,4.4,0.18,1452916800,23,0.0,29.37,0.0
33.87,clear-night,0.84,7.34,Clear,28.45,1004.41,6.01,0.18,1452920400,23,0.0,29.7,0.0
33.8,partly-cloudy-night,0.87,7.04,Mostly Cloudy,28.06,1003.08,6.43,0.72,1452924000,14,0.0,30.42,0.0
33.34,clear-night,0.9,5.05,Clear,27.63,1001.71,6.27,,1452927600,11,0.0012,30.73,0.02
33.4,clear-night,0.92,4.43,Clear,27.25,1000.1,6.91,,1452931200,5,0.0016,31.23,0.03
33.32,rain,0.93,6.38,Drizzle,26.87,998.31,7.34,,1452934800,0,0.0067,31.5,0.32
33.82,rain,0.91,6.86,Light Rain,28.29,996.88,6.13,,1452938400,13,0.0207,31.5,0.61
33.91,rain,0.92,6.72,Light Rain,27.39,996.07,7.64,,1452942000,4,0.0305,31.74,0.66
33.87,rain,0.92,5.51,Heavy Rain,28.34,995.29,6.15,1.0,1452945600,357,0.3838,31.92,0.9
34.03,rain,0.92,4.81,Heavy Rain,28.22,995.47,6.59,,1452949200,341,0.4064,31.87,0.9
34.62,rain,0.92,3.06,Light Rain,29.64,997.93,5.62,,1452952800,341,0.051,32.58,0.73
34.84,rain,0.91,4.03,Light Rain,30.78,997.72,4.59,,1452956400,335,0.0405,32.48,0.7
35.66,rain,0.92,6.65,Light Rain,31.48,997.84,4.87,,1452960000,339,0.0217,33.54,0.62
37.08,rain,0.89,9.55,Drizzle,33.5,997.53,4.47,,1452963600,335,0.007,34.16,0.34
36.84,rain,0.91,9.67,Heavy Rain,34.13,997.73,3.56,1.0,1452967200,323,0.3617,34.41,0.89
37.94,clear-day,0.88,9.73,Clear,35.58,998.5,3.39,,1452970800,284,0.0,34.76,0.0
38.84,partly-cloudy-day,0.87,10.0,Partly Cloudy,38.84,999.22,2.5,0.31,1452974400,246,0.0,35.26,0.0
38.56,partly-cloudy-day,0.87,9.89,Partly Cloudy,38.56,999.83,2.83,0.27,1452978000,262,0.0,35.17,0.0
36.64,partly-cloudy-night,0.89,9.56,Partly Cloudy,34.0,1000.81,3.47,0.26,1452981600,244,0.0,33.76,0.0
36.55,clear-night,0.87,9.07,Clear,31.79,1002.2,5.8,0.1,1452985200,241,0.0,33.09,0.0
36.74,partly-cloudy-night,0.86,9.61,Partly Cloudy,31.58,1003.31,6.42,0.47,1452988800,263,0.0,33.07,0.0
37.17,clear-night,0.83,9.76,Clear,31.88,1004.45,6.75,0.14,1452992400,272,0.0,32.49,0.0
37.51,clear-night,0.77,9.96,Clear,31.09,1005.11,8.87,0.13,1452996000,287,0.0,30.83,0.0
36.36,clear-night,0.74,9.97,Clear,29.77,1005.54,8.71,0.07,1452999600,293,0.0,28.83,0.0
36.05,clear-night,0.7,10.0,Clear,29.04,1006.13,9.38,0.12,1453003200,297,0.0,27.21,0.0
35.23,clear-night,0.69,10.0,Clear,27.84,1006.82,9.77,0.0,1453006800,299,0.0,26.19,0.0
34.54,clear-night,0.67,10.0,Clear,27.15,1007.17,9.46,0.23,1453010400,300,0.0,24.88,0.0
33.56,clear-night,0.65,10.0,Clear,25.14,1008.02,11.1,0.16,1453014000,306,0.0,22.97,0.0
32.49,clear-night,0.63,10.0,Clear,24.59,1008.74,9.5,0.03,1453017600,299,0.0,21.42,0.0
31.72,clear-night,0.64,10.0,Clear,23.96,1009.38,8.92,0.04,1453021200,286,0.0,20.85,0.0
30.78,clear-night,0.64,10.0,Clear,23.5,1009.5,7.78,0.06,1453024800,294,0.0,20.08,0.0
29.95,clear-night,0.65,10.0,Clear,23.1,1010.29,6.89,0.2,1453028400,295,0.0,19.66,0.0
28.94,clear-night,0.66,10.0,Clear,23.07,1010.6,5.45,0.15,1453032000,294,0.0,18.95,0.0
29.21,clear-day,0.67,10.0,Clear,24.75,1010.67,4.09,0.16,1453035600,311,0.0,19.77,0.0
31.31,clear-day,0.61,10.0,Clear,25.11,1011.24,6.39,0.08,1453039200,319,0.0,19.46,0.0
32.02,clear-day,0.58,10.0,Clear,25.6,1011.66,6.88,0.0,1453042800,342,0.0,18.88,0.0
32.48,clear-day,0.56,10.0,Clear,26.08,1011.97,6.98,0.07,1453046400,347,0.0,18.7,0.0
32.4,clear-day,0.57,10.0,Clear,26.26,1010.23,6.59,0.07,1453050000,0,0.0,18.78,0.0
32.39,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.39,1009.84,5.15,0.44,1453053600,6,0.0,18.75,0.0
32.16,clear-day,0.56,10.0,Clear,26.82,1009.32,5.52,0.07,1453057200,9,0.0,18.36,0.0
31.76,clear-day,0.57,10.0,Clear,26.6,1008.62,5.22,0.12,1453060800,24,0.0,18.42,0.0
31.15,clear-day,0.58,10.0,Clear,25.29,1007.89,5.92,0.12,1453064400,25,0.0,18.22,0.0
30.55,partly-cloudy-night,0.59,10.0,Partly Cloudy,24.47,1006.78,6.04,0.31,1453068000,13,0.0,17.88,0.0
30.15,partly-cloudy-night,0.58,9.77,Partly Cloudy,23.84,1006.74,6.23,0.31,1453071600,11,0.0,17.18,0.0
29.39,partly-cloudy-night,0.61,9.12,Partly Cloudy,25.11,1006.47,3.96,0.3,1453075200,18,0.0,17.69,0.0
29.16,clear-night,0.64,8.64,Clear,23.36,1005.84,5.41,0.0,1453078800,2,0.0,18.67,0.0
28.1,partly-cloudy-night,0.71,8.05,Partly Cloudy,22.93,1005.27,4.58,0.31,1453082400,6,0.0009,20.04,0.01
27.54,partly-cloudy-night,0.75,6.9,Partly Cloudy,22.75,1004.91,4.15,0.31,1453086000,0,0.0009,20.6,0.01
27.05,clear-night,0.8,5.71,Clear,21.59,1004.46,4.69,,1453089600,351,0.0,21.79,0.0
26.58,clear-night,0.83,6.92,Clear,22.07,1003.78,3.8,,1453093200,343,0.0,22.16,0.0
26.49,partly-cloudy-night,0.83,7.57,Mostly Cloudy,22.7,1003.16,3.26,0.67,1453096800,334,0.0,22.17,0.0
26.4,snow,0.85,6.8,Light Snow,21.85,1002.91,3.81,,1453100400,289,0.0031,22.38,0.1
26.13,snow,0.85,5.23,Light Snow,20.0,1002.75,5.18,,1453104000,283,0.0064,22.19,0.3
24.81,snow,0.84,4.68,Flurries,19.93,1002.59,3.88,,1453107600,247,0.0019,20.7,0.05
23.28,snow,0.75,6.12,Light Snow,11.7,1002.88,12.22,0.31,1453111200,297,0.0035,16.69,0.12
21.76,clear-night,0.7,7.13,Clear,10.7,1003.6,10.57,,1453114800,287,0.0,13.5,0.0
21.23,partly-cloudy-night,0.62,9.03,Mostly Cloudy,10.38,1004.11,10.0,0.75,1453118400,295,0.0,10.39,0.0
20.64,clear-day,0.58,8.85,Clear,7.81,1004.83,13.34,,1453122000,284,0.0,8.25,0.0
20.04,partly-cloudy-day,0.56,9.33,Partly Cloudy,7.56,1005.26,12.33,0.31,1453125600,294,0.0,6.75,0.0
20.92,clear-day,0.55,9.5,Clear,6.59,1005.5,16.94,0.23,1453129200,293,0.0,7.17,0.0
22.29,clear-day,0.48,9.26,Clear,8.49,1005.25,16.6,0.07,1453132800,295,0.0,5.53,0.0
22.8,clear-day,0.43,8.64,Clear,8.27,1004.72,18.97,0.2,1453136400,295,0.0,3.73,0.0
23.32,clear-day,0.43,9.25,Clear,8.53,1004.47,20.19,0.15,1453140000,293,0.0,3.98,0.0
23.78,wind,0.39,9.53,Breezy,8.63,1004.62,21.76,0.15,1453143600,291,0.0,2.54,0.0
22.81,clear-day,0.4,9.28,Clear,8.11,1005.12,19.46,0.15,1453147200,288,0.0,1.94,0.0
21.38,clear-day,0.45,8.46,Clear,6.5,1005.88,18.74,0.2,1453150800,299,0.0,3.18,0.0
19.95,clear-night,0.47,9.06,Clear,5.42,1006.71,16.7,0.2,1453154400,290,0.0,3.19,0.0
18.92,clear-night,0.52,9.9,Clear,5.84,1007.4,12.92,0.17,1453158000,280,0.0,4.41,0.0
18.54,clear-night,0.52,8.72,Clear,4.8,1007.93,14.05,0.06,1453161600,281,0.0,4.01,0.0
18.1,clear-night,0.52,8.76,Clear,4.71,1008.32,13.1,0.18,1453165200,276,0.0,3.52,0.0
17.58,clear-night,0.55,8.68,Clear,2.73,1008.58,15.87,0.13,1453168800,282,0.0,4.05,0.0
16.77,clear-night,0.52,9.5,Clear,1.17,1008.67,17.04,0.08,1453172400,283,0.0,2.04,0.0
15.71,clear-night,0.52,9.95,Clear,0.53,1008.87,15.41,0.08,1453176000,287,0.0,1.38,0.0
15.47,clear-night,0.51,9.79,Clear,0.14,1008.95,15.6,0.02,1453179600,281,0.0,0.47,0.0
14.81,clear-night,0.52,9.79,Clear,-0.58,1008.96,15.31,0.16,1453183200,283,0.0,0.4,0.0
14.7,clear-night,0.5,9.95,Clear,-0.01,1009.09,13.87,0.07,1453186800,281,0.0,-0.6,0.0
14.39,clear-night,0.49,10.0,Clear,-0.18,1009.22,13.47,0.03,1453190400,285,0.0,-1.3,0.0
14.21,clear-night,0.48,9.89,Clear,-0.31,1009.38,13.26,0.03,1453194000,287,0.0,-1.69,0.0
13.77,clear-night,0.49,10.0,Clear,-1.24,1009.72,13.97,0.02,1453197600,280,0.0,-1.76,0.0
13.77,clear-night,0.5,9.68,Clear,-2.4,1009.9,16.34,0.07,1453201200,287,0.0,-1.59,0.0
13.78,clear-night,0.5,9.95,Clear,-2.23,1010.19,16.0,0.04,1453204800,284,0.0,-1.48,0.0
14.36,clear-day,0.51,9.79,Clear,-2.1,1010.15,17.4,0.1,1453208400,285,0.0,-0.6,0.0
16.09,wind,0.49,9.89,Breezy,-1.48,1009.93,21.63,0.05,1453212000,287,0.0,0.19,0.0
17.7,clear-day,0.45,9.55,Clear,1.54,1009.91,19.16,0.02,1453215600,286,0.0,-0.15,0.0
18.9,clear-day,0.43,9.57,Clear,2.96,1009.91,19.55,0.08,1453219200,296,0.0,0.14,0.0
20.31,clear-day,0.42,9.59,Clear,4.42,1009.59,20.63,0.08,1453222800,297,0.0,1.01,0.0
20.83,clear-day,0.41,9.79,Clear,5.19,1009.57,20.39,0.11,1453226400,295,0.0,1.12,0.0
20.82,clear-day,0.43,9.84,Clear,5.12,1009.58,20.59,0.06,1453230000,294,0.0,1.73,0.0
21.16,clear-day,0.44,9.95,Clear,6.24,1009.9,18.67,0.1,1453233600,293,0.0,2.8,0.0
21.38,clear-day,0.46,9.54,Clear,6.33,1010.2,19.23,0.04,1453237200,296,0.0,3.9,0.0
20.65,clear-night,0.49,9.68,Clear,5.53,1011.16,18.77,0.05,1453240800,298,0.0,4.38,0.0
19.97,clear-night,0.52,9.62,Clear,5.25,1012.42,17.19,0.04,1453244400,299,0.0,5.16,0.0
20.15,clear-night,0.54,9.84,Clear,5.66,1013.3,16.75,0.15,1453248000,306,0.0,6.05,0.0
19.83,clear-night,0.55,9.95,Clear,6.25,1013.94,14.46,0.03,1453251600,308,0.0,6.33,0.0
19.43,clear-night,0.56,9.95,Clear,6.06,1014.33,13.79,0.0,1453255200,309,0.0,6.44,0.0
18.65,clear-night,0.59,9.95,Clear,6.19,1014.57,11.64,0.0,1453258800,301,0.0,6.61,0.0
18.91,clear-night,0.59,10.0,Clear,5.68,1015.05,13.23,0.04,1453262400,300,0.0,6.82,0.0
18.94,clear-night,0.59,10.0,Clear,4.58,1015.37,15.63,0.06,1453266000,298,0.0,7.13,0.0
19.38,clear-night,0.59,10.0,Clear,6.03,1015.8,13.73,0.05,1453269600,298,0.0,7.36,0.0
18.76,clear-night,0.59,10.0,Clear,5.57,1016.83,13.06,0.06,1453273200,307,0.0,6.84,0.0
18.36,clear-night,0.59,10.0,Clear,5.43,1017.65,12.35,0.04,1453276800,300,0.0,6.38,0.0
17.39,clear-night,0.59,10.0,Clear,5.83,1018.09,9.68,0.04,1453280400,299,0.0,5.57,0.0
17.25,clear-night,0.58,10.0,Clear,4.96,1019.04,10.77,0.04,1453284000,298,0.0,4.99,0.0
16.46,clear-night,0.59,10.0,Clear,6.77,1019.98,6.99,0.0,1453287600,293,0.0,4.72,0.0
16.09,clear-night,0.61,10.0,Clear,4.81,1020.58,8.86,0.02,1453291200,288,0.0,5.0,0.0
17.23,clear-day,0.6,9.62,Clear,5.05,1020.67,10.57,0.04,1453294800,294,0.0,5.84,0.0
19.95,clear-day,0.56,9.95,Clear,7.2,1020.68,12.81,0.04,1453298400,296,0.0,6.66,0.0
22.38,clear-day,0.51,10.0,Clear,9.57,1020.85,14.3,0.04,1453302000,297,0.0,7.07,0.0
25.17,clear-day,0.47,10.0,Clear,14.11,1020.49,12.17,0.02,1453305600,303,0.0,7.59,0.0
27.51,clear-day,0.43,10.0,Clear,16.44,1019.64,13.54,0.0,1453309200,295,0.0,8.02,0.0
28.95,clear-day,0.41,10.0,Clear,18.17,1018.65,13.77,0.05,1453312800,298,0.0,8.04,0.0
30.1,clear-day,0.39,10.0,Clear,19.73,1017.99,13.51,0.01,1453316400,309,0.0,8.16,0.0
30.11,clear-day,0.39,10.0,Clear,20.41,1017.88,11.98,0.0,1453320000,306,0.0,8.13,0.0
28.92,clear-day,0.4,10.0,Clear,19.65,1017.78,10.49,0.0,1453323600,302,0.0,7.89,0.0
26.99,clear-night,0.44,10.0,Clear,18.44,1017.72,8.45,0.0,1453327200,295,0.0,8.1,0.0
26.1,clear-night,0.46,10.0,Clear,17.17,1017.97,8.74,0.01,1453330800,297,0.0,8.16,0.0
24.36,clear-night,0.51,10.0,Clear,15.82,1018.6,7.62,0.05,1453334400,287,0.0,8.72,0.0
24.13,clear-night,0.52,10.0,Clear,16.41,1018.77,6.51,0.04,1453338000,284,0.0,8.95,0.0
